Price;Brand;Model;Engine;Year;Fuel_Type;Gear_Type;Km;Engine_Power;Engine_Capacity;WD;Color;Warranty;Seller
29500;Opel;Corsa;1.4;2004;Gasoline;Semi Automatic;160000;90;1364;Front_2WD;Black;No;Gallery
50500;Opel;Corsa;1.4;2012;Gasoline;Automatic;45000;100;1364;Front_2WD;Brown;No;Owner
27000;Opel;Corsa;1.2;2005;Gasoline & LPG;Manual;190000;80;1229;Front_2WD;Silver Grey;No;Owner
41000;Opel;Corsa;1.2;2010;Gasoline;Manual;47000;85;1229;Front_2WD;Black;Yes;Gallery
42500;Opel;Corsa;1.3;2012;Diesel;Manual;107000;75;1248;Front_2WD;White;No;Gallery
43500;Opel;Corsa;1.4;2011;Gasoline;Manual;99000;100;1364;Front_2WD;Silver Grey;No;Owner
45500;Opel;Corsa;1.3;2011;Diesel;Manual;83000;75;1248;Front_2WD;White;No;Gallery
17500;Opel;Corsa;1.4;2000;Gasoline & LPG;Manual;217000;126;1401;Front_2WD;Silver Grey;No;Owner
21000;Opel;Corsa;1.4;1997;Gasoline & LPG;Automatic;182000;60;1389;Front_2WD;White;No;Gallery
40000;Opel;Corsa;1.2;2012;Gasoline;Manual;38000;76;1201;Front_2WD;Silver Grey;No;Owner
39750;Opel;Corsa;1.3;2013;Diesel;Manual;146000;75;1248;Front_2WD;White;No;Owner
33000;Opel;Corsa;1.3;2013;Diesel;Manual;167000;75;1248;Front_2WD;Silver Grey;No;Gallery
43950;Opel;Corsa;1.2;2012;Gasoline;Semi Automatic;78000;85;1229;Front_2WD;Silver Grey;No;Gallery
22000;Opel;Corsa;1.4;2001;Gasoline & LPG;Manual;160000;90;1389;Front_2WD;Red;No;Owner
29999;Opel;Corsa;1.3;2009;Diesel;Manual;257000;75;1248;Front_2WD;Blue;No;Gallery
24500;Opel;Corsa;1.2;2002;Gasoline & LPG;Manual;194000;75;1199;Front_2WD;Green;No;Owner
28750;Opel;Corsa;1.2;2005;Gasoline;Manual;135000;80;1229;Front_2WD;Silver Grey;No;Owner
32500;Opel;Corsa;1.4;2003;Gasoline & LPG;Automatic;140000;76;1201;Front_2WD;Red;Yes;Owner
31500;Opel;Corsa;1.3;2007;Diesel;Manual;194000;90;1248;Front_2WD;Smoked;No;Gallery
40000;Opel;Corsa;1.4;2010;Gasoline;Automatic;163000;76;1201;Front_2WD;Smoked;No;Gallery
18750;Opel;Corsa;1.4;1997;Gasoline & LPG;Automatic;171000;60;1389;Front_2WD;Burgundy;No;Gallery
51500;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;23000;90;1398;Front_2WD;Red;No;Gallery
25250;Opel;Corsa;1.4;2000;Gasoline;Manual;91910;90;1389;Front_2WD;Blue;Yes;Owner
17750;Opel;Corsa;1.4;1999;Gasoline & LPG;Manual;245000;90;1389;Front_2WD;Grey;Yes;Owner
27000;Opel;Corsa;1.4;2004;Gasoline & LPG;Automatic;141000;76;1201;Front_2WD;Silver Grey;No;Owner
27000;Opel;Corsa;1.2;2004;Gasoline;Manual;117000;75;1199;Front_2WD;White;No;Owner
27500;Opel;Corsa;1.2;2005;Gasoline & LPG;Manual;144000;101;1200;Front_2WD;Silver Grey;No;Owner
34500;Opel;Corsa;1.3;2007;Diesel;Manual;134400;90;1248;Front_2WD;Blue;No;Owner
27799;Opel;Corsa;1.3;2004;Diesel;Manual;205000;70;1248;Front_2WD;Silver Grey;Yes;Owner
46000;Opel;Corsa;1.2;2015;Gasoline;Manual;18000;70;1229;Front_2WD;Black;No;Owner
27500;Opel;Corsa;1.3;2004;Diesel;Manual;201170;70;1248;Front_2WD;Champagne;No;Gallery
45100;Opel;Corsa;1.3;2012;Diesel;Manual;90300;75;1248;Front_2WD;Smoked;No;Gallery
19500;Opel;Corsa;1;2004;Gasoline;Manual;141000;60;998;Front_2WD;Black;No;Owner
29750;Opel;Corsa;1.3;2004;Diesel;Manual;160000;70;1248;Front_2WD;Silver Grey;No;Owner
41000;Opel;Corsa;1.2;2010;Gasoline;Manual;190000;85;1229;Front_2WD;Black;No;Gallery
21750;Opel;Corsa;1.2;2000;Gasoline & LPG;Manual;220401;65;1199;Front_2WD;Blue;No;Owner
51500;Opel;Corsa;1.3;2014;Diesel;Manual;95000;51;1201;Front_2WD;White;No;Gallery
65500;Opel;Corsa;1.4;2016;Gasoline;Semi Automatic;9500;90;1398;Front_2WD;White;Yes;Owner
32500;Opel;Corsa;1.3;2006;Diesel;Manual;124000;70;1248;Front_2WD;Grey;No;Owner
22000;Opel;Corsa;1.4;1999;Gasoline & LPG;Manual;160000;90;1389;Front_2WD;Red;No;Owner
27000;Opel;Corsa;1.3;2004;Diesel;Manual;162337;70;1248;Front_2WD;Burgundy;No;Owner
29000;Opel;Corsa;1.2;2005;Gasoline;Manual;98000;80;1229;Front_2WD;Grey;No;Owner
23900;Opel;Corsa;1.3;2005;Diesel;Manual;165000;70;1248;Front_2WD;Smoked;No;Owner
19500;Opel;Corsa;1.4;1999;Gasoline & LPG;Automatic;200000;90;1389;Front_2WD;Green;No;Owner
43500;Opel;Corsa;1.3;2013;Diesel;Manual;110000;75;1248;Front_2WD;White;Yes;Gallery
37500;Opel;Corsa;1.3;2008;Diesel;Semi Automatic;180000;90;1248;Front_2WD;Grey;No;Owner
25750;Opel;Corsa;1.4;2001;Gasoline & LPG;Automatic;139000;90;1389;Front_2WD;Blue;No;Gallery
53000;Opel;Corsa;1.3;2014;Diesel;Manual;32000;95;1248;Front_2WD;White;No;Owner
22500;Opel;Corsa;1.4;1999;Gasoline & LPG;Manual;239000;90;1389;Front_2WD;Red;No;Owner
55250;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;47200;90;1398;Front_2WD;Smoked;No;Gallery
54500;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;46000;90;1398;Front_2WD;White;Yes;Owner
36750;Opel;Corsa;1.3;2012;Diesel;Manual;74000;75;1248;Front_2WD;Black;No;Gallery
31500;Opel;Corsa;1.2;2006;Gasoline;Manual;112000;80;1229;Front_2WD;Grey;No;Owner
28500;Opel;Corsa;1.3;2004;Diesel;Manual;227000;70;1248;Front_2WD;White;No;Owner
59750;Opel;Corsa;1.4;2017;Gasoline;Automatic;5937;90;1398;Front_2WD;Red;Yes;Gallery
44000;Opel;Corsa;1.4;2010;Gasoline;Automatic;82000;76;1201;Front_2WD;Silver Grey;No;Gallery
26000;Opel;Corsa;1.3;2004;Diesel;Manual;219000;70;1248;Front_2WD;Navy Blue;No;Owner
52000;Opel;Corsa;1.4;2013;Gasoline;Automatic;37000;100;1364;Front_2WD;White;Yes;Gallery
19500;Opel;Corsa;1.4;2001;Gasoline & LPG;Manual;270000;90;1389;Front_2WD;Orange;No;Owner
45750;Opel;Corsa;1.3;2013;Diesel;Manual;77907;75;1248;Front_2WD;White;Yes;Gallery
53000;Opel;Corsa;1.4;2016;Gasoline;Automatic;47500;90;1398;Front_2WD;Silver Grey;Yes;Gallery
69750;Opel;Corsa;1.4;2017;Gasoline;Automatic;0;90;1398;Front_2WD;White;Yes;Gallery
27000;Opel;Corsa;1.3;2006;Diesel;Manual;238000;70;1248;Front_2WD;Burgundy;No;Owner
49750;Opel;Corsa;1.4;2014;Gasoline;Manual;44000;100;1364;Front_2WD;Grey;No;Owner
25750;Opel;Corsa;1.2;2004;Gasoline;Manual;169500;75;1199;Front_2WD;Black;No;Owner
39500;Opel;Corsa;1.3;2014;Diesel;Manual;137000;75;1248;Front_2WD;White;Yes;Gallery
52950;Opel;Corsa;1.4;2013;Gasoline;Automatic;37000;100;1364;Front_2WD;Black;No;Gallery
31500;Opel;Corsa;1.3;2006;Diesel;Semi Automatic;140000;70;1248;Front_2WD;Grey;No;Gallery
39000;Opel;Corsa;1.2;2011;Gasoline;Manual;45000;85;1229;Front_2WD;Grey;No;Gallery
46000;Opel;Corsa;1.3;2012;Diesel;Manual;121000;75;1248;Front_2WD;Grey;No;Gallery
19500;Opel;Corsa;1.2;2000;Gasoline & LPG;Manual;186000;65;1199;Front_2WD;Yellow;No;Gallery
36250;Opel;Corsa;1.3;2012;Diesel;Manual;128000;75;1248;Front_2WD;White;No;Gallery
44400;Opel;Corsa;1.3;2014;Diesel;Manual;119000;95;1248;Front_2WD;White;Yes;Gallery
47900;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;63000;90;1398;Front_2WD;White;No;Gallery
20750;Opel;Corsa;1.7;2003;Diesel;Manual;267200;75;1686;Front_2WD;White;No;Owner
24900;Opel;Corsa;1.4;2003;Gasoline & LPG;Manual;19700;90;1364;Front_2WD;Blue;No;Gallery
32500;Opel;Corsa;1.2;2012;Gasoline & LPG;Manual;37000;85;1229;Front_2WD;White;No;Owner
25000;Opel;Corsa;1.3;2006;Diesel;Manual;244000;70;1248;Front_2WD;Silver Grey;Yes;Gallery
32250;Opel;Corsa;1.2;2004;Gasoline & LPG;Manual;108000;76;1200;Front_2WD;White;No;Gallery
47000;Opel;Corsa;1.2;2012;Gasoline;Semi Automatic;93000;85;1229;Front_2WD;White;No;Gallery
33900;Opel;Corsa;1.2;2005;Gasoline;Semi Automatic;103000;76;1201;Front_2WD;Silver Grey;Yes;Gallery
48250;Opel;Corsa;1.4;2013;Gasoline;Automatic;63000;100;1364;Front_2WD;White;Yes;Owner
31000;Opel;Corsa;1.3;2007;Diesel;Manual;199000;75;1248;Front_2WD;White;No;Owner
14250;Opel;Corsa;1.4;1996;Gasoline & LPG;Manual;186000;60;1389;Front_2WD;Burgundy;No;Gallery
53000;Opel;Corsa;1.3;2012;Diesel;Manual;38500;95;1248;Front_2WD;Grey;No;Owner
44500;Opel;Corsa;1.3;2015;Diesel;Manual;204000;75;1248;Front_2WD;Black;No;Gallery
25000;Opel;Corsa;1;2003;Gasoline;Semi Automatic;149000;58;973;Front_2WD;Red;No;Owner
21750;Opel;Corsa;1.4;1999;Gasoline & LPG;Manual;200000;90;1389;Front_2WD;Silver Grey;Yes;Gallery
27000;Opel;Corsa;1.3;2006;Diesel;Semi Automatic;150000;70;1248;Front_2WD;Black;No;Owner
37250;Opel;Corsa;1.2;2014;Gasoline;Manual;46200;85;1229;Front_2WD;White;No;Gallery
35500;Opel;Corsa;1.2;2008;Gasoline;Manual;78000;80;1229;Front_2WD;Blue;No;Owner
54750;Opel;Corsa;1.2;2017;Gasoline;Manual;645;70;1229;Front_2WD;Red;Yes;Owner
50000;Opel;Corsa;1.3;2014;Diesel;Manual;88000;75;1248;Front_2WD;Brown;No;Owner
49900;Opel;Corsa;1.4;2013;Gasoline & LPG;Automatic;43000;100;1364;Front_2WD;Silver Grey;No;Gallery
50500;Opel;Corsa;1.4;2014;Gasoline;Manual;25000;100;1364;Front_2WD;Grey;Yes;Owner
40750;Opel;Corsa;1.3;2010;Diesel;Manual;160000;90;1248;Front_2WD;White;No;Owner
37000;Opel;Corsa;1.3;2011;Diesel;Manual;150000;75;1248;Front_2WD;Black;No;Owner
45000;Opel;Corsa;1.3;2012;Diesel;Manual;63000;75;1248;Front_2WD;Black;No;Owner
23500;Opel;Corsa;1.3;2004;Diesel;Manual;188000;70;1248;Front_2WD;Red;Yes;Gallery
37000;Opel;Corsa;1.3;2011;Diesel;Manual;139000;75;1248;Front_2WD;Smoked;No;Owner
35750;Opel;Corsa;1.4;2008;Gasoline & LPG;Automatic;115000;90;1364;Front_2WD;Grey;No;Owner
42900;Opel;Corsa;1.3;2012;Diesel;Manual;81359;75;1248;Front_2WD;Black;Yes;Gallery
24000;Opel;Corsa;1;2002;Gasoline;Semi Automatic;216000;58;973;Front_2WD;Navy Blue;No;Owner
43850;Opel;Corsa;1.3;2013;Diesel;Manual;115000;75;1248;Front_2WD;White;Yes;Gallery
65000;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;14500;90;1398;Front_2WD;Red;No;Owner
25800;Opel;Corsa;1.4;2007;Gasoline & LPG;Manual;177000;90;1364;Front_2WD;Silver Grey;No;Owner
29950;Opel;Corsa;1.3;2008;Diesel;Manual;312000;90;1248;Front_2WD;White;No;Gallery
18500;Opel;Corsa;1.4;1996;Gasoline;Manual;167000;60;1389;Front_2WD;Red;No;Owner
40500;Opel;Corsa;1.3;2010;Diesel;Manual;113000;75;1248;Front_2WD;White;No;Owner
47000;Opel;Corsa;1.2;2015;Gasoline;Manual;16000;70;1229;Front_2WD;Navy Blue;No;Owner
37750;Opel;Corsa;1.3;2010;Diesel;Manual;160000;90;1248;Front_2WD;Grey;Yes;Gallery
50000;Opel;Corsa;1.2;2014;Gasoline;Manual;28000;85;1229;Front_2WD;White;No;Owner
28500;Opel;Corsa;1.4;2006;Gasoline & LPG;Automatic;175000;90;1364;Front_2WD;Yellow;No;Owner
40900;Opel;Corsa;1.2;2010;Gasoline & LPG;Semi Automatic;88000;80;1229;Front_2WD;Grey;No;Owner
47500;Opel;Corsa;1.3;2014;Diesel;Manual;42200;75;1248;Front_2WD;White;No;Owner
37000;Opel;Corsa;1.3;2012;Diesel;Manual;140000;51;1201;Front_2WD;White;No;Owner
27900;Opel;Corsa;1.3;2005;Diesel;Manual;135000;70;1248;Front_2WD;Navy Blue;No;Gallery
26750;Opel;Corsa;1.2;2004;Gasoline;Manual;117000;80;1229;Front_2WD;White;No;Gallery
29000;Opel;Corsa;1.3;2004;Diesel;Semi Automatic;118000;70;1248;Front_2WD;Grey;No;Gallery
65000;Opel;Corsa;1.4;2016;Gasoline;Semi Automatic;18000;90;1398;Front_2WD;White;Yes;Gallery
35500;Opel;Corsa;1.3;2007;Diesel;Manual;180000;75;1248;Front_2WD;Blue;Yes;Gallery
27900;Opel;Corsa;1.3;2005;Diesel;Manual;220000;70;1248;Front_2WD;White;No;Owner
23750;Opel;Corsa;1.4;2000;Gasoline & LPG;Automatic;143000;90;1389;Front_2WD;Silver Grey;No;Owner
68750;Opel;Corsa;1.3;2016;Diesel;Semi Automatic;9900;95;1248;Front_2WD;Black;No;Gallery
17500;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;253000;60;1389;Front_2WD;Green;No;Owner
31700;Opel;Corsa;1.4;2007;Gasoline & LPG;Manual;9000;76;1201;Front_2WD;Grey;No;Owner
39750;Opel;Corsa;1.3;2011;Diesel;Manual;143000;75;1248;Front_2WD;Grey;No;Owner
33500;Opel;Corsa;1.3;2011;Diesel;Manual;157000;75;1248;Front_2WD;White;No;Owner
20500;Opel;Corsa;1.3;2004;Diesel;Manual;145000;70;1248;Front_2WD;Silver Grey;Yes;Owner
19750;Opel;Corsa;1.3;2005;Diesel;Manual;335000;76;1201;Front_2WD;White;No;Owner
44400;Opel;Corsa;1.2;2014;Gasoline;Manual;37000;76;1200;Front_2WD;Silver Grey;Yes;Owner
17000;Opel;Corsa;1.4;1997;Gasoline;Manual;160000;60;1389;Front_2WD;Green;No;Owner
60900;Opel;Corsa;1.4;2016;Gasoline;Semi Automatic;3000;90;1398;Front_2WD;White;No;Gallery
58000;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;36000;90;1398;Front_2WD;White;No;Gallery
14250;Opel;Corsa;1.4;1994;Gasoline & LPG;Manual;269000;60;1389;Front_2WD;Red;No;Gallery
39500;Opel;Corsa;1.3;2013;Diesel;Manual;141000;75;1248;Front_2WD;White;No;Gallery
51900;Opel;Corsa;1.3;2014;Diesel;Manual;54000;51;1201;Front_2WD;White;Yes;Gallery
29900;Opel;Corsa;1.3;2006;Diesel;Manual;143000;51;1201;Front_2WD;White;No;Gallery
40750;Opel;Corsa;1.2;2008;Gasoline;Manual;62000;80;1229;Front_2WD;Silver Grey;No;Owner
48000;Opel;Corsa;1.4;2014;Gasoline;Automatic;95500;100;1364;Front_2WD;Silver Grey;No;Gallery
41000;Opel;Corsa;1.3;2013;Diesel;Manual;114000;51;1201;Front_2WD;White;No;Gallery
15750;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;220000;60;1389;Front_2WD;Grey;No;Gallery
58500;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;28000;90;1398;Front_2WD;White;Yes;Gallery
61000;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;14000;90;1398;Front_2WD;Red;Yes;Owner
27500;Opel;Corsa;1.3;2005;Diesel;Manual;238500;70;1248;Front_2WD;Black;Yes;Owner
27000;Opel;Corsa;1.4;2001;Gasoline;Manual;76500;90;1389;Front_2WD;Burgundy;No;Owner
39900;Opel;Corsa;1.2;2012;Gasoline;Manual;98000;85;1229;Front_2WD;Red;Yes;Gallery
25000;Opel;Corsa;1.2;2000;Gasoline;Manual;104000;65;1199;Front_2WD;White;No;Gallery
16500;Opel;Corsa;1.3;2005;Diesel;Manual;210000;70;1248;Front_2WD;White;No;Owner
56500;Opel;Corsa;1.4;2016;Gasoline;Automatic;56000;90;1398;Front_2WD;White;Yes;Gallery
33500;Opel;Corsa;1.3;2007;Diesel;Manual;164000;75;1248;Front_2WD;Blue;No;Gallery
49750;Opel;Corsa;1.2;2015;Gasoline;Manual;39200;70;1229;Front_2WD;Grey;Yes;Owner
51000;Opel;Corsa;1.4;2012;Gasoline;Automatic;19600;100;1364;Front_2WD;Black;No;Owner
59750;Opel;Corsa;1.4;2017;Gasoline;Automatic;15000;90;1398;Front_2WD;Grey;Yes;Gallery
40750;Opel;Corsa;1.3;2013;Diesel;Manual;102000;75;1248;Front_2WD;Silver Grey;No;Owner
41250;Opel;Corsa;1.4;2012;Gasoline & LPG;Automatic;46000;100;1364;Front_2WD;Black;No;Gallery
36500;Opel;Corsa;1.2;2013;Gasoline & LPG;Manual;134000;85;1229;Front_2WD;Grey;No;Gallery
43950;Opel;Corsa;1.3;2014;Diesel;Manual;137250;51;1201;Front_2WD;White;No;Gallery
22750;Opel;Corsa;1.4;1999;Gasoline & LPG;Automatic;211000;90;1389;Front_2WD;Blue;No;Gallery
49900;Opel;Corsa;1.3;2014;Diesel;Manual;95000;95;1248;Front_2WD;White;No;Gallery
14250;Opel;Corsa;1.4;1994;Gasoline & LPG;Manual;270000;60;1389;Front_2WD;Burgundy;No;Gallery
18000;Opel;Corsa;1.5;2000;Diesel;Manual;217000;101;1401;Front_2WD;White;No;Owner
18000;Opel;Corsa;1.4;2001;Gasoline & LPG;Manual;225400;90;1389;Front_2WD;Black;No;Owner
46750;Opel;Corsa;1.2;2014;Gasoline;Manual;10000;85;1229;Front_2WD;Grey;No;Owner
21500;Opel;Corsa;1.4;1999;Gasoline;Manual;87670;90;1389;Front_2WD;Silver Grey;No;Gallery
35058;Opel;Corsa;1.3;2005;Diesel;Semi Automatic;175000;70;1248;Front_2WD;White;No;Owner
36900;Opel;Corsa;1.2;2010;Gasoline;Manual;91000;76;1201;Front_2WD;Navy Blue;Yes;Owner
47500;Opel;Corsa;1.4;2011;Gasoline;Automatic;41000;100;1364;Front_2WD;Beige;No;Owner
29250;Opel;Corsa;1.3;2005;Diesel;Manual;150000;70;1248;Front_2WD;Smoked;No;Owner
41000;Opel;Corsa;1.4;2010;Gasoline & LPG;Automatic;95000;76;1201;Front_2WD;Silver Grey;No;Owner
39000;Opel;Corsa;1.4;2009;Gasoline & LPG;Manual;106000;90;1364;Front_2WD;Silver Grey;No;Owner
44500;Opel;Corsa;1.3;2014;Diesel;Manual;100000;75;1248;Front_2WD;White;No;Owner
37500;Opel;Corsa;1.3;2007;Diesel;Manual;95300;76;1201;Front_2WD;White;No;Owner
19250;Opel;Corsa;1.4;1998;Gasoline & LPG;Automatic;204000;60;1389;Front_2WD;Blue;No;Owner
47500;Opel;Corsa;1.3;2010;Diesel;Semi Automatic;160000;90;1248;Front_2WD;Black;No;Gallery
38450;Opel;Corsa;1.3;2013;Diesel;Manual;104000;75;1248;Front_2WD;White;Yes;Gallery
32500;Opel;Corsa;1.3;2008;Diesel;Manual;200000;75;1248;Front_2WD;Black;Yes;Gallery
31250;Opel;Corsa;1.2;2004;Gasoline;Manual;43000;80;1229;Front_2WD;Blue;No;Owner
39500;Opel;Corsa;1.2;2014;Gasoline;Manual;51424;85;1229;Front_2WD;White;No;Gallery
23000;Opel;Corsa;1.4;1998;Gasoline & LPG;Automatic;147000;90;1389;Front_2WD;Black;No;Gallery
18000;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;150000;60;1389;Front_2WD;Green;No;Owner
62500;Opel;Corsa;1.4;2015;Gasoline;Automatic;21500;76;1201;Front_2WD;Red;Yes;Owner
18900;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;210000;90;1389;Front_2WD;White;No;Gallery
24500;Opel;Corsa;1.3;2005;Diesel;Manual;169000;70;1248;Front_2WD;White;No;Gallery
26500;Opel;Corsa;1.2;2005;Gasoline;Manual;102000;76;1200;Front_2WD;Silver Grey;No;Owner
70750;Opel;Corsa;1.2;2017;Gasoline;Manual;10;70;1229;Front_2WD;White;Yes;Owner
64000;Opel;Corsa;1.4;2015;Gasoline;Semi Automatic;33124;90;1398;Front_2WD;Grey;No;Owner
29000;Opel;Corsa;1.2;2003;Gasoline & LPG;Semi Automatic;207000;75;1199;Front_2WD;Red;No;Gallery
18500;Opel;Corsa;1.4;1998;Gasoline & LPG;Manual;235000;90;1389;Front_2WD;White;Yes;Owner
32500;Opel;Corsa;1.2;2007;Gasoline & LPG;Manual;135000;80;1229;Front_2WD;Grey;No;Owner
51900;Opel;Corsa;1.2;2016;Gasoline;Manual;14500;70;1229;Front_2WD;White;Yes;Owner
21000;Opel;Corsa;1.7;2003;Gasoline;Manual;183700;101;1601;Front_2WD;White;No;Owner
29000;Opel;Corsa;1.2;2007;Gasoline & LPG;Manual;148000;80;1229;Front_2WD;Blue;No;Owner
39900;Opel;Corsa;1.2;2007;Gasoline;Semi Automatic;81500;80;1229;Front_2WD;Blue;No;Owner
24750;Opel;Corsa;1.2;2005;Gasoline;Manual;142000;80;1229;Front_2WD;Silver Grey;No;Gallery
29000;Opel;Corsa;1.3;2006;Diesel;Manual;115000;70;1248;Front_2WD;Grey;No;Owner
23500;Opel;Corsa;1.2;2000;Gasoline & LPG;Automatic;215000;65;1199;Front_2WD;White;No;Gallery
46000;Opel;Corsa;1.2;2015;Gasoline;Manual;21000;70;1229;Front_2WD;Yellow;Yes;Gallery
42750;Opel;Corsa;1.3;2013;Diesel;Manual;130000;75;1248;Front_2WD;White;No;Gallery
35250;Opel;Corsa;1.3;2007;Diesel;Manual;209000;76;1201;Front_2WD;Green;No;Owner
42750;Opel;Corsa;1.3;2011;Diesel;Manual;130000;75;1248;Front_2WD;White;No;Gallery
31900;Opel;Corsa;1.3;2010;Diesel;Manual;221000;75;1248;Front_2WD;White;No;Gallery
28750;Opel;Corsa;1.4;2004;Gasoline & LPG;Manual;165000;90;1364;Front_2WD;Black;No;Gallery
34750;Opel;Corsa;1.3;2005;Diesel;Semi Automatic;147000;70;1248;Front_2WD;Silver Grey;No;Gallery
21500;Opel;Corsa;1.4;2001;Gasoline & LPG;Manual;227000;90;1389;Front_2WD;Navy Blue;No;Owner
39900;Opel;Corsa;1.3;2014;Diesel;Manual;139000;75;1248;Front_2WD;White;No;Gallery
22750;Opel;Corsa;1.4;1997;Gasoline & LPG;Automatic;161000;90;1389;Front_2WD;White;No;Gallery
21750;Opel;Corsa;1.4;1998;Gasoline;Automatic;178000;90;1389;Front_2WD;Silver Grey;No;Gallery
24250;Opel;Corsa;1.4;2003;Gasoline & LPG;Manual;212000;90;1389;Front_2WD;Blue;No;Gallery
46000;Opel;Corsa;1.4;2013;Gasoline;Automatic;84000;100;1364;Front_2WD;Brown;Yes;Gallery
41000;Opel;Corsa;1.2;2011;Gasoline;Semi Automatic;115000;51;1201;Front_2WD;Silver Grey;No;Owner
68250;Opel;Corsa;1.4;2017;Gasoline;Automatic;917;76;1401;Front_2WD;White;Yes;Owner
50750;Opel;Corsa;1.4;2015;Gasoline & LPG;Automatic;108000;76;1401;Front_2WD;Blue;No;Owner
35750;Opel;Corsa;1.2;2010;Gasoline & LPG;Manual;178000;80;1229;Front_2WD;White;No;Owner
28500;Opel;Corsa;1.3;2004;Diesel;Manual;103500;70;1248;Front_2WD;Navy Blue;No;Gallery
52500;Opel;Corsa;1.2;2016;Gasoline;Manual;46000;51;1200;Front_2WD;Red;Yes;Owner
55750;Opel;Corsa;1.4;2015;Gasoline;Automatic;33000;100;1364;Front_2WD;White;Yes;Gallery
17800;Opel;Corsa;1.7;2003;Diesel;Manual;243000;51;1601;Front_2WD;White;No;Owner
40900;Opel;Corsa;1.2;2013;Gasoline;Semi Automatic;29000;76;1201;Front_2WD;Black;No;Gallery
22500;Opel;Corsa;1.4;1999;Gasoline & LPG;Automatic;165000;90;1389;Front_2WD;Silver Grey;No;Gallery
37500;Opel;Corsa;1.3;2011;Diesel;Manual;142000;75;1248;Front_2WD;Black;No;Gallery
22500;Opel;Corsa;1.4;2000;Gasoline;Manual;171000;90;1389;Front_2WD;Silver Grey;No;Owner
72500;Opel;Corsa;1.3;2015;Diesel;Semi Automatic;14000;95;1248;Front_2WD;Navy Blue;No;Gallery
34000;Opel;Corsa;1.3;2007;Diesel;Manual;165000;90;1248;Front_2WD;Black;No;Gallery
19900;Opel;Corsa;1.2;1998;Gasoline & LPG;Manual;185000;65;1199;Front_2WD;White;No;Owner
39900;Opel;Corsa;1.2;2009;Gasoline;Semi Automatic;136000;80;1229;Front_2WD;Blue;No;Gallery
18500;Opel;Corsa;1.2;1999;Gasoline & LPG;Manual;220000;51;1200;Front_2WD;White;No;Gallery
45900;Opel;Corsa;1.3;2013;Diesel;Manual;80000;75;1248;Front_2WD;White;No;Gallery
32900;Opel;Corsa;1.3;2013;Diesel;Manual;129000;75;1248;Front_2WD;White;No;Gallery
31750;Opel;Corsa;1.4;2004;Gasoline;Automatic;162000;90;1389;Front_2WD;White;No;Gallery
45500;Opel;Corsa;1.2;2012;Gasoline;Semi Automatic;34500;85;1229;Front_2WD;Black;No;Gallery
20000;Opel;Corsa;1.4;2001;Gasoline & LPG;Manual;225000;90;1389;Front_2WD;Blue;Yes;Owner
26750;Opel;Corsa;1.3;2004;Diesel;Manual;166000;70;1248;Front_2WD;Red;No;Gallery
44500;Opel;Corsa;1.3;2014;Diesel;Manual;100000;75;1248;Front_2WD;White;No;Owner
48500;Opel;Corsa;1.4;2013;Gasoline;Automatic;77000;100;1364;Front_2WD;Smoked;Yes;Gallery
43000;Opel;Corsa;1.3;2013;Diesel;Manual;117000;75;1248;Front_2WD;White;Yes;Owner
53750;Opel;Corsa;1.2;2016;Gasoline;Manual;7330;70;1229;Front_2WD;Smoked;Yes;Gallery
31900;Opel;Corsa;1.3;2007;Diesel;Manual;139000;75;1248;Front_2WD;White;No;Gallery
42750;Opel;Corsa;1.3;2009;Diesel;Manual;92000;90;1248;Front_2WD;White;No;Gallery
37000;Opel;Corsa;1.2;2010;Gasoline;Manual;88000;80;1229;Front_2WD;Black;No;Owner
29250;Opel;Corsa;1.3;2007;Diesel;Manual;203000;51;1201;Front_2WD;White;No;Gallery
29750;Opel;Corsa;1.2;2005;Gasoline;Semi Automatic;96000;51;1201;Front_2WD;Grey;No;Gallery
28000;Opel;Corsa;1.2;2006;Gasoline;Manual;127000;80;1229;Front_2WD;Red;No;Owner
17500;Opel;Corsa;1.4;1997;Gasoline & LPG;Manual;198200;60;1389;Front_2WD;Navy Blue;Yes;Owner
18000;Opel;Corsa;1.4;1996;Gasoline & LPG;Automatic;215000;51;1201;Front_2WD;Blue;No;Owner
31500;Opel;Corsa;1.3;2004;Diesel;Semi Automatic;215000;51;1201;Front_2WD;Silver Grey;No;Gallery
26800;Opel;Corsa;1.3;2007;Diesel;Manual;189000;90;1248;Front_2WD;Black;No;Owner
36500;Opel;Corsa;1.4;2012;Gasoline;Manual;70000;100;1364;Front_2WD;Grey;No;Gallery
41000;Opel;Corsa;1.2;2012;Gasoline;Manual;83000;85;1229;Front_2WD;Grey;No;Owner
